invoice_id,date,product,qty,buy_price,sell_price,customer_id,customer_segment,product_category,transaction_type
84,1401-06-29,کره تراش دار,12.0,61750.0,95000,00001,عمومی,عمومی,sale
84,1401-06-29,ماژيک علامت گشيت,36.0,91000.0,140000,00001,عمومی,عمومی,sale
85,1401-10-04,خودکار کنکو مشکي فينو,50.0,24428.0,60000,00001,عمومی,عمومی,sale
85,1401-10-04,خودکارکنکو فينو آبي,50.0,6050.0,60000,00001,عمومی,عمومی,sale
85,1401-10-04,ماژيک پليکان مشکي/سبز,50.0,71500.0,110000,00001,عمومی,عمومی,sale
86,1401-10-04,کاغذA4کپي مکس سيرجان(80gr),10.0,877500.0,1350000,00001,عمومی,عمومی,sale
87,1401-10-14,غلط گير نواري پنتر,3.0,195000.0,300000,00001,عمومی,عمومی,sale
88,1401-07-20,وايت برد آزمون صادراتي 100*200,1.0,1600000.0,26000000,00001,عمومی,عمومی,sale
99,1401-10-17,کاغذA4کپي مکس سيرجان(80gr),5.0,877500.0,1350000,00001,عمومی,عمومی,sale
100,1401-10-19,جامدادي 2تکه PK,1.0,260000.0,400000,00001,عمومی,عمومی,sale
100,1401-10-19,مدادرنگي پيکاسو 12رنگ مقوايي,1.0,43000.0,700000,00001,عمومی,عمومی,sale
100,1401-10-19,اتد 2ميل توليپ,1.0,182000.0,280000,00001,عمومی,عمومی,sale
100,1401-10-19,پوشه جيب دار پاپکو,2.0,58500.0,90000,00001,عمومی,عمومی,sale
101,1401-10-25,کاغذA4کپي مکس سيرجان(80gr),2.0,877500.0,1350000,00001,عمومی,عمومی,sale
101,1401-10-25,پاکت سهند دکمه دار A4,10.0,45500.0,70000,00001,عمومی,عمومی,sale
101,1401-10-25,پاکت دکمه دار ملخي,10.0,3700.0,50000,00001,عمومی,عمومی,sale
101,1401-10-25,خودکار صدف s3,60.0,9500.0,30000,00001,عمومی,عمومی,sale
101,1401-10-25,چسب پهن رابو,7.0,195000.0,380000,00001,عمومی,عمومی,sale
101,1401-10-25,چسب آبريل,4.0,52000.0,80000,00001,عمومی,عمومی,sale
101,1401-10-25,ماژيک پليکان مشکي/سبز,2.0,78000.0,120000,00001,عمومی,عمومی,sale
101,1401-10-25,پاکت نخودي A4,46.0,1032.0,15000,00001,عمومی,عمومی,sale
101,1401-10-25,پلنر سررسيد,1.0,422500.0,650000,00001,عمومی,عمومی,sale
101,1401-10-25,گيره دوبل کرونا 19MM,24.0,1.0,10000,00001,عمومی,عمومی,sale
101,1401-10-25,مدادتراش بيضي فابرکاستل,2.0,110500.0,170000,00001,عمومی,عمومی,sale
102,1401-10-27,کره تراش دار,18.0,78000.0,120000,00001,عمومی,عمومی,sale
102,1401-10-27,مداد رنگي آسيا 12 رنگ,6.0,1.0,300000,00001,عمومی,عمومی,sale
102,1401-10-27,پازل خودمان بسازيم,4.0,65000.0,100000,00001,عمومی,عمومی,sale
102,1401-10-27,مداد اتدجدو 0/5,15.0,1.0,200000,00001,عمومی,عمومی,sale
102,1401-10-27,دفتر نقاشي 40 برگ تعاوني,30.0,78000.0,120000,00001,عمومی,عمومی,sale
102,1401-10-27,خط کش نقاله دار ژله اي 30 سانتي,20.0,39000.0,60000,00001,عمومی,عمومی,sale
102,1401-10-27,گونيا ژله اي صرير,15.0,13000.0,20000,00001,عمومی,عمومی,sale
102,1401-10-27,برچسب استيکر متوسط برجسته,14.0,3000.0,50000,00001,عمومی,عمومی,sale
102,1401-10-27,مداد مشکي ميوه اي پرودان,5.0,377000.0,580000,00001,عمومی,عمومی,sale
102,1401-10-27,خودکار فانتزي اسکول فنس,22.0,84500.0,130000,00001,عمومی,عمومی,sale
102,1401-10-27,خودکار اکريلي بسته اي 8 رنگ,2.0,325000.0,500000,00001,عمومی,عمومی,sale
102,1401-10-27,ماژيک وايت برذ شارژي ووک,23.0,58500.0,90000,00001,عمومی,عمومی,sale
102,1401-10-27,جوهريدک وايت برد,48.0,22750.0,35000,00001,عمومی,عمومی,sale
102,1401-10-27,مگنت رنگي کوچک,1.0,195000.0,300000,00001,عمومی,عمومی,sale
102,1401-10-27,ماژيک وايت برد پليکان بسته اي قرمز,1.0,650000.0,1000000,00001,عمومی,عمومی,sale
102,1401-10-27,پاکن کنکو کوچک رنگي,48.0,1.0,44500,00001,عمومی,عمومی,sale
102,1401-10-27,ست آهن ربا,1.0,227500.0,350000,00001,عمومی,عمومی,sale
102,1401-10-27,مدادتراش 3407 DOMS,40.0,13000.0,20000,00001,عمومی,عمومی,sale
102,1401-10-27,خودکار لينک افيکس,12.0,1.0,40000,00001,عمومی,عمومی,sale
102,1401-10-27,خودکار قرمز افيکس,12.0,1.0,40000,00001,عمومی,عمومی,sale
102,1401-10-27,خودکار بيک آبي مديوم,2.0,1.0,40000,00001,عمومی,عمومی,sale
102,1401-10-27,دفتر 40 برگ تعاوني,12.0,81250.0,125000,00001,عمومی,عمومی,sale
103,1401-10-27,کاغذA4کپي مکس سيرجان(80gr),3.0,877500.0,1350000,00001,عمومی,عمومی,sale
104,1401-10-28,خودکار لينک افيکس,300.0,1.0,40000,00001,عمومی,عمومی,sale
104,1401-10-28,مداد پيکاسو نوک گرد جعبه,2.0,1.0,2870000,00001,عمومی,عمومی,sale
104,1401-10-28,ماژيک ميکرو وايت برد,72.0,81900.0,126000,00001,عمومی,عمومی,sale
104,1401-10-28,پاکن کرونا 8830,180.0,1.0,60000,00001,عمومی,عمومی,sale
104,1401-10-28,مداد رنگي آسيا 12 رنگ,50.0,1.0,300000,00001,عمومی,عمومی,sale
104,1401-10-28,دفتر 100برگ تعاوني,150.0,130000.0,200000,00001,عمومی,عمومی,sale
104,1401-10-28,دفتر  60 برگ تعاوني,80.0,87750.0,135000,00001,عمومی,عمومی,sale
104,1401-10-28,دفتر 80 برگ تعاوني,100.0,104000.0,160000,00001,عمومی,عمومی,sale
104,1401-10-28,جامدادي 9912 تککار,16.0,247000.0,380000,00001,عمومی,عمومی,sale
104,1401-10-28,خط کش دوعددي شابلون 20cm,50.0,14000.0,150000,00001,عمومی,عمومی,sale
104,1401-10-28,مداد تراش کرونا 777,96.0,1.0,50000,00001,عمومی,عمومی,sale
104,1401-10-28,دفتر 40 برگ تعاوني,80.0,78000.0,120000,00001,عمومی,عمومی,sale
104,1401-10-28,گونيا ژله اي صرير,90.0,26000.0,40000,00001,عمومی,عمومی,sale
105,1401-11-01,دفترچه کرافت 11*8 ميکرو,16.0,97500.0,150000,00001,عمومی,عمومی,sale
105,1401-11-01,کاغذA4کپي مکس سيرجان(80gr),5.0,877500.0,1350000,00001,عمومی,عمومی,sale
106,1401-11-02,ماژيک ميکرو وايت برد,5.0,97500.0,150000,00001,عمومی,عمومی,sale
106,1401-11-02,سوزن دوخت 24/6 KW جعبه,3.0,1.0,2400000,00001,عمومی,عمومی,sale
106,1401-11-02,گيره پوشه KW,10.0,36000.0,670000,00001,عمومی,عمومی,sale
106,1401-11-02,خودکارکنکو فينو آبي,150.0,6050.0,48500,00001,عمومی,عمومی,sale
107,1401-11-03,برچسب استيکر بلند برجسته,2.0,32500.0,50000,00001,عمومی,عمومی,sale
107,1401-11-03,برچسب بزرگ,1.0,1.0,320000,00001,عمومی,عمومی,sale
107,1401-11-03,ماژيک وايت برد پليکان  قرمز,30.0,1.0,110000,00001,عمومی,عمومی,sale
107,1401-11-03,خودکار دکترپنتر رنگي,5.0,26000.0,40000,00001,عمومی,عمومی,sale
107,1401-11-03,چسب آبريل,7.0,47450.0,73000,00001,عمومی,عمومی,sale
107,1401-11-03,سوزن دوخت 24/6 KW,1.0,6800.0,130000,00001,عمومی,عمومی,sale
107,1401-11-03,کاغذA4کپي مکس سيرجان(80gr),6.0,877500.0,1350000,00001,عمومی,عمومی,sale
108,1401-11-08,ماشين دوخت کانگورو DS45,1.0,1.0,1200000,00001,عمومی,عمومی,sale
108,1401-11-08,جاچسبي آنيبال,1.0,227500.0,350000,00001,عمومی,عمومی,sale
108,1401-11-08,برچسب استيکر متوسط برجسته,5.0,3000.0,50000,00001,عمومی,عمومی,sale
109,1401-11-11,ماژيک وايت برد پليکان  قرمز,17.0,1.0,120000,00001,عمومی,عمومی,sale
110,1401-12-16,سوزن ته گرد دينگ لي,3.0,9500.0,130000,00001,عمومی,عمومی,sale
111,1401-12-16,کاغذA4کپي مکس سيرجان(80gr),10.0,994500.0,1530000,00001,عمومی,عمومی,sale
112,1401-12-20,وايت برد sms زيگما 90 در 60,1.0,7800000.0,12000000,00001,عمومی,عمومی,sale
112,1401-12-20,پرچم کوچک ايران,1.0,60000.0,1100000,00001,عمومی,عمومی,sale
113,1401-12-21,کاغذ کادويي معمولي,1.0,1800.0,50000,00001,عمومی,عمومی,sale
113,1401-12-21,خط کش ست فابل,4.0,32000.0,400000,00001,عمومی,عمومی,sale
113,1401-12-21,کيف نورث فيس,1.0,2145000.0,3300000,00001,عمومی,عمومی,sale
113,1401-12-21,دفتر 50برگ شفيعي,1.0,208000.0,320000,00001,عمومی,عمومی,sale
114,1401-12-25,سوزن ته گرد دينگ لي,3.0,9500.0,120000,00001,عمومی,عمومی,sale
114,1401-12-25,خودکار بيک آبي مديوم,50.0,1.0,70000,00001,عمومی,عمومی,sale
115,1402-01-22,کاغذ A4کپي مکس,5.0,725833.0,1790000,00001,عمومی,عمومی,sale
116,1402-01-29,ماژيک وايت پليکان آبي Fجعبه,3.0,1040000.0,1600000,00001,عمومی,عمومی,sale
116,1402-01-29,ماژيک وايت برد پليکان بسته اي قرمز,6.0,1040000.0,1600000,00001,عمومی,عمومی,sale
117,1402-01-31,کاغذ A4کپي مکس,1.0,725833.0,1750000,00001,عمومی,عمومی,sale
117,1402-01-31,کاغذگلاسه,30.0,7923.0,120000,00001,عمومی,عمومی,sale
117,1402-01-31,خودکار سي کلاس آبي 1m,1.0,1.0,150000,00001,عمومی,عمومی,sale
117,1402-01-31,خودکار کنکو مشکي فينو,1.0,24428.0,80000,00001,عمومی,عمومی,sale
117,1402-01-31,خودکار کنکو اکسل گريپ,1.0,78000.0,120000,00001,عمومی,عمومی,sale
117,1402-01-31,چسب جامد 15 پيکاسو,3.0,130000.0,200000,00001,عمومی,عمومی,sale
118,1402-02-17,کاغذA4کپي مکس سيرجان(80gr),5.0,1430000.0,2200000,00001,عمومی,عمومی,sale
118,1402-02-17,چسب 36 يارد kw,10.0,84500.0,130000,00001,عمومی,عمومی,sale
119,1402-02-27,کتاب OXFORD,300.0,1625000.0,2500000,00001,عمومی,عمومی,sale
120,1402-02-27,کتاب OXFORD,280.0,1625000.0,2500000,00001,عمومی,عمومی,sale
121,1402-02-27,کتاب OXFORD,280.0,1625000.0,2500000,00001,عمومی,عمومی,sale
122,1402-02-31,کاغذابروباد A4,50.0,1559.0,30000,00001,عمومی,عمومی,sale
123,1402-03-03,چسب پهن رابو,6.0,195000.0,600000,00001,عمومی,عمومی,sale
123,1402-03-03,کاغذA4کپي مکس سيرجان(80gr),1.0,1300000.0,2000000,00001,عمومی,عمومی,sale
123,1402-03-03,کاتر دلي 2025,1.0,1.0,350000,00001,عمومی,عمومی,sale
124,1402-03-17,چسب پهن استورم,1.0,1.0,1000000,00001,عمومی,عمومی,sale
124,1402-03-17,سوزن دوخت 24/6 KW,2.0,6800.0,200000,00001,عمومی,عمومی,sale
124,1402-03-17,غلط گير 7ميل WOKE,2.0,97500.0,150000,00001,عمومی,عمومی,sale
124,1402-03-17,باطري ديجي آلکالاين کمليون 2عدي  نيم قلمي,1.0,1.0,650000,00001,عمومی,عمومی,sale
124,1402-03-17,خودکارکنکو فينو آبي,6.0,6050.0,90000,00001,عمومی,عمومی,sale
124,1402-03-17,خودکار کنکو فينو قرمز,4.0,1.0,90000,00001,عمومی,عمومی,sale
124,1402-03-17,اتد اونر G 10,1.0,520000.0,800000,00001,عمومی,عمومی,sale
124,1402-03-17,کاغذA4کپي مکس سيرجان(80gr),1.0,1430000.0,2200000,00001,عمومی,عمومی,sale
124,1402-03-17,نوک اتد پرستيژ,1.0,97500.0,150000,00001,عمومی,عمومی,sale
124,1402-03-17,باطري نيم قلمي پلاس آلکالاين 4ع,1.0,1.0,600000,00001,عمومی,عمومی,sale
124,1402-03-17,چسب نواري جانسون,2.0,1334.0,90000,00001,عمومی,عمومی,sale
125,1402-03-30,کاور a4 X3,1.0,487500.0,750000,00001,عمومی,عمومی,sale
126,1402-04-01,لوح تقديروزيري  ميکرو,4.0,50001.0,590000,00001,عمومی,عمومی,sale
127,1402-04-05,چسب نواري جانسون,20.0,1334.0,100000,00001,عمومی,عمومی,sale
127,1402-04-05,خودکار بيک fine,100.0,63700.0,98000,00001,عمومی,عمومی,sale
127,1402-04-05,زونکن گالينگور 7/5 ميکو,10.0,585000.0,900000,00001,عمومی,عمومی,sale
128,1402-04-09,کاغذ A4کپي مکس,5.0,725833.0,2000000,00001,عمومی,عمومی,sale
129,1402-04-19,استامپ پليکان,5.0,260000.0,400000,00001,عمومی,عمومی,sale
130,1402-04-19,کاغذ A4کپي مکس,2.0,725833.0,1900000,00001,عمومی,عمومی,sale
131,1402-05-05,پاکن کنکو کوچک رنگي,10.0,1.0,80000,00001,عمومی,عمومی,sale
131,1402-05-05,مداد تراش کرونا 777,16.0,1.0,80000,00001,عمومی,عمومی,sale
131,1402-05-05,جامدادي ايراني تک زيپ,44.0,162500.0,250000,00001,عمومی,عمومی,sale
131,1402-05-05,خط کش 30 ژله اي کرونا,40.0,1.0,150000,00001,عمومی,عمومی,sale
131,1402-05-05,دفتر زبان 50 برگ سيمي توشه,10.0,195000.0,300000,00001,عمومی,عمومی,sale
131,1402-05-05,دفتر زبان ميکرو 50 ب,40.0,1.0,270000,00001,عمومی,عمومی,sale
131,1402-05-05,مدادرنگي فکتيس 12 مقوايي,4.0,41000.0,750000,00001,عمومی,عمومی,sale
131,1402-05-05,مداد رنگي آسيا 12 رنگ,6.0,1.0,400000,00001,عمومی,عمومی,sale
131,1402-05-05,چوب خط 60 عددي,14.0,130000.0,200000,00001,عمومی,عمومی,sale
131,1402-05-05,دفتر  60 برگ تعاوني,40.0,104000.0,160000,00001,عمومی,عمومی,sale
131,1402-05-05,دفتر80برگ تعاوني,80.0,130000.0,200000,00001,عمومی,عمومی,sale
131,1402-05-05,مداد قرمز آسيا,24.0,11.0,50000,00001,عمومی,عمومی,sale
131,1402-05-05,خودکار لينک H2O,50.0,45500.0,70000,00001,عمومی,عمومی,sale
132,1402-05-08,مداد پيکاسو نوک گرد,15.0,1.0,60000,00001,عمومی,عمومی,sale
132,1402-05-08,خط کش 30 ژله اي کرونا,48.0,1.0,150000,00001,عمومی,عمومی,sale
132,1402-05-08,مدادرنگي فکتيس 12 مقوايي,15.0,41000.0,750000,00001,عمومی,عمومی,sale
132,1402-05-08,ماژيک ميکرو وايت برد,24.0,136500.0,210000,00001,عمومی,عمومی,sale
133,1402-05-11,خط کش 30 ژله اي کرونا,20.0,1.0,150000,00001,عمومی,عمومی,sale
133,1402-05-11,خط کش دوعددي شابلون 20cm,18.0,14000.0,180000,00001,عمومی,عمومی,sale
133,1402-05-11,مدادرنگي فکتيس 12 مقوايي,15.0,41000.0,750000,00001,عمومی,عمومی,sale
133,1402-05-11,ماژيک ميکرو وايت برد,16.0,130000.0,200000,00001,عمومی,عمومی,sale
133,1402-05-11,خودکار لينک افيکس,50.0,1.0,70000,00001,عمومی,عمومی,sale
133,1402-05-11,گونيا ژله اي صرير,16.0,32500.0,50000,00001,عمومی,عمومی,sale
133,1402-05-11,جامدادي ايراني,17.0,7500.0,250000,00001,عمومی,عمومی,sale
133,1402-05-11,مداد تراش کروناکائوچو,36.0,52000.0,80000,00001,عمومی,عمومی,sale
133,1402-05-11,مداد پيکاسو نوک گرد جعبه,1.0,1.0,4320000,00001,عمومی,عمومی,sale
134,1402-05-12,دفتر 100برگ تعاوني,35.0,162500.0,250000,00001,عمومی,عمومی,sale
135,1400-11-05,خودکار اسمارت گلدن رايت,110.0,24043.0,100000,00001,عمومی,عمومی,sale
135,1400-11-05,دفترچه ته چسب شهباز,70.0,32500.0,50000,00001,عمومی,عمومی,sale
135,1400-11-05,پاکن inox  رنگي,30.0,1.0,30000,00001,عمومی,عمومی,sale
135,1400-11-05,مداد بيک Evolution    پي وي سي,48.0,39000.0,60000,00001,عمومی,عمومی,sale
135,1400-11-05,کاغذ A4کپي مکس,2.0,725833.0,850000,00001,عمومی,عمومی,sale
135,1400-11-05,مداد مشکي هولو گراف MQ,48.0,32500.0,50000,00001,عمومی,عمومی,sale
135,1400-11-05,بازي بشقاب پرنده کوپک,22.0,117000.0,180000,00001,عمومی,عمومی,sale
135,1400-11-05,پازل آموزشي,8.0,1.0,200000,00001,عمومی,عمومی,sale
135,1400-11-05,سرمدادي کره زمين,26.0,19500.0,30000,00001,عمومی,عمومی,sale
135,1400-11-05,پاکن ماهي نمو,35.0,45500.0,70000,00001,عمومی,عمومی,sale
135,1400-11-05,مهره چوبي کوچک,10.0,22750.0,35000,00001,عمومی,عمومی,sale
135,1400-11-05,کره تراش دار,12.0,61750.0,95000,00001,عمومی,عمومی,sale
135,1400-11-05,کاموا شش تايي smile,9.0,32500.0,50000,00001,عمومی,عمومی,sale
135,1400-11-05,سرمدادي سيليکوني,40.0,29250.0,45000,00001,عمومی,عمومی,sale
136,1401-02-28,ماژيک مونامي وايت,12.0,71500.0,110000,00001,عمومی,عمومی,sale
136,1401-02-28,کاغذ A4کپي مکس,7.0,725833.0,1200000,00001,عمومی,عمومی,sale
136,1401-02-28,تقويم روميزي,1.0,117000.0,180000,00001,عمومی,عمومی,sale
136,1401-02-28,ماژيک وايت برذ شارژي ووک,36.0,52000.0,80000,00001,عمومی,عمومی,sale
136,1401-02-28,کاورپليکان A4,20.0,3250.0,5000,00001,عمومی,عمومی,sale
136,1401-02-28,کاغذابروباد A4,20.0,1559.0,15000,00001,عمومی,عمومی,sale
182,1401-11-09,سوزن دوخت نمره KW10,10.0,91000.0,140000,00001,عمومی,عمومی,sale
182,1401-11-09,سوزن دوخت 24/6 KW,5.0,6800.0,200000,00001,عمومی,عمومی,sale
182,1401-11-09,کاغذ کادويي معمولي,15.0,1800.0,40000,00001,عمومی,عمومی,sale
183,1402-05-28,خودکارکنکو فينو آبي,50.0,6050.0,75000,00001,عمومی,عمومی,sale
183,1402-05-28,خودکار کنکو مشکي فينو,10.0,24428.0,85000,00001,عمومی,عمومی,sale
183,1402-05-28,خودکار کنکو فينو قرمز,10.0,1.0,85000,00001,عمومی,عمومی,sale
